nu,CH4/x=1.700e-06/T=253.000K/P=0.350atm/L=6000000.000cm
4.000700e+03,1.000000e+00
4.000710e+03,1.000000e+00
4.000720e+03,1.000000e+00
4.000730e+03,1.000000e+00
4.000740e+03,1.000000e+00
4.000750e+03,1.000000e+00
4.000760e+03,1.000000e+00
4.000770e+03,1.000000e+00
4.000780e+03,1.000000e+00
4.000790e+03,1.000000e+00
4.000800e+03,1.000000e+00
4.000810e+03,1.000000e+00
4.000820e+03,1.000000e+00
4.000830e+03,1.000000e+00
4.000840e+03,1.000000e+00
4.000850e+03,1.000000e+00
4.000860e+03,1.000000e+00
4.000870e+03,1.000000e+00
4.000880e+03,1.000000e+00
4.000890e+03,1.000000e+00
4.000900e+03,1.000000e+00
4.000910e+03,1.000000e+00
4.000920e+03,1.000000e+00
4.000930e+03,1.000000e+00
4.000940e+03,1.000000e+00
4.000950e+03,1.000000e+00
4.000960e+03,1.000000e+00
4.000970e+03,1.000000e+00
4.000980e+03,1.000000e+00
4.000990e+03,1.000000e+00
4.001000e+03,1.000000e+00
4.001010e+03,1.000000e+00
4.001020e+03,1.000000e+00
4.001030e+03,1.000000e+00
4.001040e+03,1.000000e+00
4.001050e+03,1.000000e+00
4.001060e+03,1.000000e+00
4.001070e+03,1.000000e+00
4.001080e+03,1.000000e+00
4.001090e+03,1.000000e+00
4.001100e+03,1.000000e+00
4.001110e+03,1.000000e+00
4.001120e+03,1.000000e+00
4.001130e+03,1.000000e+00
4.001140e+03,1.000000e+00
4.001150e+03,1.000000e+00
4.001160e+03,1.000000e+00
4.001170e+03,1.000000e+00
4.001180e+03,1.000000e+00
4.001190e+03,1.000000e+00
4.001200e+03,1.000000e+00
4.001210e+03,1.000000e+00
4.001220e+03,1.000000e+00
4.001230e+03,1.000000e+00
4.001240e+03,1.000000e+00
4.001250e+03,1.000000e+00
4.001260e+03,1.000000e+00
4.001270e+03,1.000000e+00
4.001280e+03,1.000000e+00
4.001290e+03,1.000000e+00
4.001300e+03,1.000000e+00
4.001310e+03,1.000000e+00
4.001320e+03,1.000000e+00
4.001330e+03,1.000000e+00
4.001340e+03,1.000000e+00
4.001350e+03,1.000000e+00
4.001360e+03,1.000000e+00
4.001370e+03,1.000000e+00
4.001380e+03,1.000000e+00
4.001390e+03,1.000000e+00
4.001400e+03,1.000000e+00
4.001410e+03,1.000000e+00
4.001420e+03,1.000000e+00
4.001430e+03,1.000000e+00
4.001440e+03,1.000000e+00
4.001450e+03,1.000000e+00
4.001460e+03,1.000000e+00
4.001470e+03,1.000000e+00
4.001480e+03,1.000000e+00
4.001490e+03,1.000000e+00
4.001500e+03,1.000000e+00
4.001510e+03,1.000000e+00
4.001520e+03,1.000000e+00
4.001530e+03,1.000000e+00
4.001540e+03,1.000000e+00
4.001550e+03,1.000000e+00
4.001560e+03,1.000000e+00
4.001570e+03,1.000000e+00
4.001580e+03,1.000000e+00
4.001590e+03,1.000000e+00
4.001600e+03,1.000000e+00
4.001610e+03,1.000000e+00
4.001620e+03,1.000000e+00
4.001630e+03,1.000000e+00
4.001640e+03,1.000000e+00
4.001650e+03,1.000000e+00
4.001660e+03,1.000000e+00
4.001670e+03,1.000000e+00
4.001680e+03,1.000000e+00
4.001690e+03,1.000000e+00
4.001700e+03,1.000000e+00
4.001710e+03,1.000000e+00
4.001720e+03,1.000000e+00
4.001730e+03,1.000000e+00
4.001740e+03,1.000000e+00
4.001750e+03,1.000000e+00
4.001760e+03,1.000000e+00
4.001770e+03,1.000000e+00
4.001780e+03,1.000000e+00
4.001790e+03,1.000000e+00
4.001800e+03,1.000000e+00
4.001810e+03,1.000000e+00
4.001820e+03,1.000000e+00
4.001830e+03,1.000000e+00
4.001840e+03,1.000000e+00
4.001850e+03,1.000000e+00
4.001860e+03,1.000000e+00
4.001870e+03,1.000000e+00
4.001880e+03,1.000000e+00
4.001890e+03,1.000000e+00
4.001900e+03,1.000000e+00
4.001910e+03,1.000000e+00
4.001920e+03,1.000000e+00
4.001930e+03,1.000000e+00
4.001940e+03,1.000000e+00
4.001950e+03,1.000000e+00
4.001960e+03,1.000000e+00
4.001970e+03,1.000000e+00
4.001980e+03,1.000000e+00
4.001990e+03,1.000000e+00
4.002000e+03,1.000000e+00
4.002010e+03,1.000000e+00
4.002020e+03,1.000000e+00
4.002030e+03,1.000000e+00
4.002040e+03,1.000000e+00
4.002050e+03,1.000000e+00
4.002060e+03,1.000000e+00
4.002070e+03,1.000000e+00
4.002080e+03,1.000000e+00
4.002090e+03,1.000000e+00
4.002100e+03,1.000000e+00
4.002110e+03,1.000000e+00
4.002120e+03,1.000000e+00
4.002130e+03,1.000000e+00
4.002140e+03,1.000000e+00
4.002150e+03,1.000000e+00
4.002160e+03,1.000000e+00
4.002170e+03,1.000000e+00
4.002180e+03,1.000000e+00
4.002190e+03,1.000000e+00
4.002200e+03,1.000000e+00
4.002210e+03,1.000000e+00
4.002220e+03,1.000000e+00
4.002230e+03,1.000000e+00
4.002240e+03,1.000000e+00
4.002250e+03,1.000000e+00
4.002260e+03,1.000000e+00
4.002270e+03,1.000000e+00
4.002280e+03,1.000000e+00
4.002290e+03,1.000000e+00
4.002300e+03,1.000000e+00
4.002310e+03,1.000000e+00
4.002320e+03,1.000000e+00
4.002330e+03,1.000000e+00
4.002340e+03,1.000000e+00
4.002350e+03,1.000000e+00
4.002360e+03,1.000000e+00
4.002370e+03,1.000000e+00
4.002380e+03,1.000000e+00
4.002390e+03,1.000000e+00
4.002400e+03,1.000000e+00
4.002410e+03,1.000000e+00
4.002420e+03,1.000000e+00
4.002430e+03,1.000000e+00
4.002440e+03,1.000000e+00
4.002450e+03,1.000000e+00
4.002460e+03,1.000000e+00
4.002470e+03,1.000000e+00
4.002480e+03,1.000000e+00
4.002490e+03,1.000000e+00
4.002500e+03,1.000000e+00
4.002510e+03,1.000000e+00
4.002520e+03,1.000000e+00
4.002530e+03,1.000000e+00
4.002540e+03,1.000000e+00
4.002550e+03,1.000000e+00
4.002560e+03,1.000000e+00
4.002570e+03,1.000000e+00
4.002580e+03,1.000000e+00
4.002590e+03,1.000000e+00
4.002600e+03,1.000000e+00
4.002610e+03,1.000000e+00
4.002620e+03,1.000000e+00
4.002630e+03,1.000000e+00
4.002640e+03,1.000000e+00
4.002650e+03,1.000000e+00
4.002660e+03,1.000000e+00
4.002670e+03,1.000000e+00
4.002680e+03,1.000000e+00
4.002690e+03,1.000000e+00
4.002700e+03,1.000000e+00
4.002710e+03,1.000000e+00
4.002720e+03,1.000000e+00
4.002730e+03,1.000000e+00
4.002740e+03,1.000000e+00
4.002750e+03,1.000000e+00
4.002760e+03,1.000000e+00
4.002770e+03,1.000000e+00
4.002780e+03,1.000000e+00
4.002790e+03,1.000000e+00
4.002800e+03,1.000000e+00
4.002810e+03,1.000000e+00
4.002820e+03,1.000000e+00
4.002830e+03,1.000000e+00
4.002840e+03,1.000000e+00
4.002850e+03,1.000000e+00
4.002860e+03,1.000000e+00
4.002870e+03,1.000000e+00
4.002880e+03,1.000000e+00
4.002890e+03,1.000000e+00
4.002900e+03,1.000000e+00
4.002910e+03,1.000000e+00
4.002920e+03,1.000000e+00
4.002930e+03,1.000000e+00
4.002940e+03,1.000000e+00
4.002950e+03,1.000000e+00
4.002960e+03,1.000000e+00
4.002970e+03,1.000000e+00
4.002980e+03,1.000000e+00
4.002990e+03,1.000000e+00
4.003000e+03,1.000000e+00
4.003010e+03,1.000000e+00
4.003020e+03,1.000000e+00
4.003030e+03,1.000000e+00
4.003040e+03,1.000000e+00
4.003050e+03,1.000000e+00
4.003060e+03,1.000000e+00
4.003070e+03,1.000000e+00
4.003080e+03,1.000000e+00
4.003090e+03,1.000000e+00
4.003100e+03,1.000000e+00
4.003110e+03,1.000000e+00
4.003120e+03,1.000000e+00
4.003130e+03,1.000000e+00
4.003140e+03,1.000000e+00
4.003150e+03,1.000000e+00
4.003160e+03,1.000000e+00
4.003170e+03,1.000000e+00
4.003180e+03,1.000000e+00
4.003190e+03,1.000000e+00
4.003200e+03,1.000000e+00
4.003210e+03,1.000000e+00
4.003220e+03,1.000000e+00
4.003230e+03,1.000000e+00
4.003240e+03,1.000000e+00
4.003250e+03,1.000000e+00
4.003260e+03,1.000000e+00
4.003270e+03,1.000000e+00
4.003280e+03,1.000000e+00
4.003290e+03,1.000000e+00
4.003300e+03,1.000000e+00
4.003310e+03,1.000000e+00
4.003320e+03,1.000000e+00
4.003330e+03,1.000000e+00
4.003340e+03,1.000000e+00
4.003350e+03,1.000000e+00
4.003360e+03,1.000000e+00
4.003370e+03,1.000000e+00
4.003380e+03,1.000000e+00
4.003390e+03,1.000000e+00
4.003400e+03,1.000000e+00
4.003410e+03,1.000000e+00
4.003420e+03,1.000000e+00
4.003430e+03,1.000000e+00
4.003440e+03,1.000000e+00
4.003450e+03,1.000000e+00
4.003460e+03,1.000000e+00
4.003470e+03,1.000000e+00
4.003480e+03,1.000000e+00
4.003490e+03,1.000000e+00
4.003500e+03,1.000000e+00
4.003510e+03,1.000000e+00
4.003520e+03,1.000000e+00
4.003530e+03,1.000000e+00
4.003540e+03,1.000000e+00
4.003550e+03,1.000000e+00
4.003560e+03,1.000000e+00
4.003570e+03,1.000000e+00
4.003580e+03,1.000000e+00
4.003590e+03,1.000000e+00
4.003600e+03,1.000000e+00
4.003610e+03,1.000000e+00
4.003620e+03,1.000000e+00
4.003630e+03,1.000000e+00
4.003640e+03,1.000000e+00
4.003650e+03,1.000000e+00
4.003660e+03,1.000000e+00
4.003670e+03,1.000000e+00
4.003680e+03,1.000000e+00
4.003690e+03,1.000000e+00
4.003700e+03,1.000000e+00
4.003710e+03,1.000000e+00
4.003720e+03,1.000000e+00
4.003730e+03,1.000000e+00
4.003740e+03,1.000000e+00
4.003750e+03,1.000000e+00
4.003760e+03,1.000000e+00
4.003770e+03,1.000000e+00
4.003780e+03,1.000000e+00
4.003790e+03,1.000000e+00
4.003800e+03,1.000000e+00
4.003810e+03,1.000000e+00
4.003820e+03,1.000000e+00
4.003830e+03,1.000000e+00
4.003840e+03,1.000000e+00
4.003850e+03,1.000000e+00
4.003860e+03,1.000000e+00
4.003870e+03,1.000000e+00
4.003880e+03,1.000000e+00
4.003890e+03,1.000000e+00
4.003900e+03,1.000000e+00
4.003910e+03,1.000000e+00
4.003920e+03,1.000000e+00
4.003930e+03,1.000000e+00
4.003940e+03,1.000000e+00
4.003950e+03,1.000000e+00
4.003960e+03,1.000000e+00
4.003970e+03,1.000000e+00
4.003980e+03,1.000000e+00
4.003990e+03,1.000000e+00
4.004000e+03,1.000000e+00
4.004010e+03,1.000000e+00
4.004020e+03,1.000000e+00
4.004030e+03,1.000000e+00
4.004040e+03,1.000000e+00
4.004050e+03,1.000000e+00
4.004060e+03,1.000000e+00
4.004070e+03,1.000000e+00
4.004080e+03,1.000000e+00
4.004090e+03,1.000000e+00
4.004100e+03,1.000000e+00
4.004110e+03,1.000000e+00
4.004120e+03,1.000000e+00
4.004130e+03,1.000000e+00
4.004140e+03,1.000000e+00
4.004150e+03,1.000000e+00
4.004160e+03,1.000000e+00
4.004170e+03,1.000000e+00
4.004180e+03,1.000000e+00
4.004190e+03,1.000000e+00
4.004200e+03,1.000000e+00
4.004210e+03,1.000000e+00
4.004220e+03,1.000000e+00
4.004230e+03,1.000000e+00
4.004240e+03,1.000000e+00
4.004250e+03,1.000000e+00
4.004260e+03,1.000000e+00
4.004270e+03,1.000000e+00
4.004280e+03,1.000000e+00
4.004290e+03,1.000000e+00
4.004300e+03,1.000000e+00
4.004310e+03,1.000000e+00
4.004320e+03,1.000000e+00
4.004330e+03,1.000000e+00
4.004340e+03,1.000000e+00
4.004350e+03,1.000000e+00
4.004360e+03,1.000000e+00
4.004370e+03,1.000000e+00
4.004380e+03,1.000000e+00
4.004390e+03,1.000000e+00
4.004400e+03,1.000000e+00
4.004410e+03,1.000000e+00
4.004420e+03,1.000000e+00
4.004430e+03,1.000000e+00
4.004440e+03,1.000000e+00
4.004450e+03,1.000000e+00
4.004460e+03,1.000000e+00
4.004470e+03,1.000000e+00
4.004480e+03,1.000000e+00
4.004490e+03,1.000000e+00
4.004500e+03,1.000000e+00
4.004510e+03,1.000000e+00
4.004520e+03,1.000000e+00
4.004530e+03,1.000000e+00
4.004540e+03,1.000000e+00
4.004550e+03,1.000000e+00
4.004560e+03,1.000000e+00
4.004570e+03,1.000000e+00
4.004580e+03,1.000000e+00
4.004590e+03,1.000000e+00
4.004600e+03,9.999990e-01
4.004610e+03,9.999990e-01
4.004620e+03,9.999980e-01
4.004630e+03,9.999980e-01
4.004640e+03,9.999970e-01
4.004650e+03,9.999970e-01
4.004660e+03,9.999980e-01
4.004670e+03,9.999990e-01
4.004680e+03,9.999990e-01
4.004690e+03,9.999990e-01
4.004700e+03,1.000000e+00
4.004710e+03,1.000000e+00
4.004720e+03,1.000000e+00
4.004730e+03,1.000000e+00
4.004740e+03,1.000000e+00
4.004750e+03,1.000000e+00
4.004760e+03,1.000000e+00
4.004770e+03,1.000000e+00
4.004780e+03,1.000000e+00
4.004790e+03,1.000000e+00
4.004800e+03,1.000000e+00
4.004810e+03,1.000000e+00
4.004820e+03,1.000000e+00
4.004830e+03,1.000000e+00
4.004840e+03,1.000000e+00
4.004850e+03,1.000000e+00
4.004860e+03,1.000000e+00
4.004870e+03,1.000000e+00
4.004880e+03,1.000000e+00
4.004890e+03,1.000000e+00
4.004900e+03,1.000000e+00
4.004910e+03,1.000000e+00
4.004920e+03,1.000000e+00
4.004930e+03,1.000000e+00
4.004940e+03,1.000000e+00
4.004950e+03,1.000000e+00
4.004960e+03,1.000000e+00
4.004970e+03,1.000000e+00
4.004980e+03,1.000000e+00
4.004990e+03,1.000000e+00
4.005000e+03,1.000000e+00
4.005010e+03,1.000000e+00
4.005020e+03,1.000000e+00
4.005030e+03,1.000000e+00
4.005040e+03,1.000000e+00
4.005050e+03,1.000000e+00
4.005060e+03,1.000000e+00
4.005070e+03,1.000000e+00
4.005080e+03,1.000000e+00
4.005090e+03,1.000000e+00
4.005100e+03,1.000000e+00
4.005110e+03,1.000000e+00
4.005120e+03,1.000000e+00
4.005130e+03,1.000000e+00
4.005140e+03,1.000000e+00
4.005150e+03,1.000000e+00
4.005160e+03,1.000000e+00
4.005170e+03,1.000000e+00
4.005180e+03,1.000000e+00
4.005190e+03,1.000000e+00
4.005200e+03,1.000000e+00
4.005210e+03,1.000000e+00
4.005220e+03,1.000000e+00
4.005230e+03,1.000000e+00
4.005240e+03,1.000000e+00
4.005250e+03,1.000000e+00
4.005260e+03,1.000000e+00
4.005270e+03,1.000000e+00
4.005280e+03,1.000000e+00
4.005290e+03,1.000000e+00
4.005300e+03,1.000000e+00
4.005310e+03,1.000000e+00
4.005320e+03,1.000000e+00
4.005330e+03,1.000000e+00
4.005340e+03,1.000000e+00
4.005350e+03,1.000000e+00
4.005360e+03,1.000000e+00
4.005370e+03,1.000000e+00
4.005380e+03,1.000000e+00
4.005390e+03,1.000000e+00
4.005400e+03,1.000000e+00
4.005410e+03,1.000000e+00
4.005420e+03,1.000000e+00
4.005430e+03,1.000000e+00
4.005440e+03,1.000000e+00
4.005450e+03,1.000000e+00
4.005460e+03,1.000000e+00
4.005470e+03,1.000000e+00
4.005480e+03,1.000000e+00
4.005490e+03,1.000000e+00
4.005500e+03,1.000000e+00
4.005510e+03,1.000000e+00
4.005520e+03,1.000000e+00
4.005530e+03,1.000000e+00
4.005540e+03,1.000000e+00
4.005550e+03,1.000000e+00
4.005560e+03,1.000000e+00
4.005570e+03,1.000000e+00
4.005580e+03,1.000000e+00
4.005590e+03,1.000000e+00
4.005600e+03,1.000000e+00
4.005610e+03,1.000000e+00
4.005620e+03,1.000000e+00
4.005630e+03,1.000000e+00
4.005640e+03,1.000000e+00
4.005650e+03,1.000000e+00
4.005660e+03,1.000000e+00
4.005670e+03,1.000000e+00
4.005680e+03,1.000000e+00
4.005690e+03,1.000000e+00
4.005700e+03,1.000000e+00
4.005710e+03,1.000000e+00
4.005720e+03,1.000000e+00
4.005730e+03,1.000000e+00
4.005740e+03,1.000000e+00
4.005750e+03,1.000000e+00
4.005760e+03,1.000000e+00
4.005770e+03,1.000000e+00
4.005780e+03,1.000000e+00
4.005790e+03,1.000000e+00
4.005800e+03,1.000000e+00
4.005810e+03,1.000000e+00
4.005820e+03,1.000000e+00
4.005830e+03,1.000000e+00
4.005840e+03,1.000000e+00
4.005850e+03,1.000000e+00
4.005860e+03,1.000000e+00
4.005870e+03,1.000000e+00
4.005880e+03,1.000000e+00
4.005890e+03,1.000000e+00
4.005900e+03,1.000000e+00
4.005910e+03,1.000000e+00
4.005920e+03,1.000000e+00
4.005930e+03,1.000000e+00
4.005940e+03,1.000000e+00
4.005950e+03,1.000000e+00
4.005960e+03,1.000000e+00
4.005970e+03,1.000000e+00
4.005980e+03,1.000000e+00
4.005990e+03,1.000000e+00
4.006000e+03,1.000000e+00
4.006010e+03,1.000000e+00
4.006020e+03,1.000000e+00
4.006030e+03,1.000000e+00
4.006040e+03,1.000000e+00
4.006050e+03,1.000000e+00
4.006060e+03,1.000000e+00
4.006070e+03,1.000000e+00
4.006080e+03,1.000000e+00
4.006090e+03,1.000000e+00
4.006100e+03,1.000000e+00
4.006110e+03,1.000000e+00
4.006120e+03,1.000000e+00
4.006130e+03,1.000000e+00
4.006140e+03,1.000000e+00
4.006150e+03,1.000000e+00
4.006160e+03,1.000000e+00
4.006170e+03,1.000000e+00
4.006180e+03,1.000000e+00
4.006190e+03,1.000000e+00
4.006200e+03,1.000000e+00
4.006210e+03,1.000000e+00
4.006220e+03,1.000000e+00
4.006230e+03,1.000000e+00
4.006240e+03,1.000000e+00
4.006250e+03,1.000000e+00
4.006260e+03,1.000000e+00
4.006270e+03,1.000000e+00
4.006280e+03,1.000000e+00
4.006290e+03,1.000000e+00
4.006300e+03,1.000000e+00
4.006310e+03,1.000000e+00
4.006320e+03,1.000000e+00
4.006330e+03,1.000000e+00
4.006340e+03,1.000000e+00
4.006350e+03,1.000000e+00
4.006360e+03,1.000000e+00
4.006370e+03,1.000000e+00
4.006380e+03,1.000000e+00
4.006390e+03,1.000000e+00
4.006400e+03,1.000000e+00
4.006410e+03,1.000000e+00
4.006420e+03,1.000000e+00
4.006430e+03,1.000000e+00
4.006440e+03,1.000000e+00
4.006450e+03,1.000000e+00
4.006460e+03,1.000000e+00
4.006470e+03,1.000000e+00
4.006480e+03,1.000000e+00
4.006490e+03,1.000000e+00
4.006500e+03,1.000000e+00
4.006510e+03,1.000000e+00
4.006520e+03,1.000000e+00
4.006530e+03,1.000000e+00
4.006540e+03,1.000000e+00
4.006550e+03,1.000000e+00
4.006560e+03,1.000000e+00
4.006570e+03,1.000000e+00
4.006580e+03,1.000000e+00
4.006590e+03,1.000000e+00
4.006600e+03,1.000000e+00
4.006610e+03,1.000000e+00
4.006620e+03,1.000000e+00
4.006630e+03,1.000000e+00
4.006640e+03,1.000000e+00
4.006650e+03,1.000000e+00
4.006660e+03,1.000000e+00
4.006670e+03,1.000000e+00
4.006680e+03,1.000000e+00
4.006690e+03,1.000000e+00
4.006700e+03,1.000000e+00
4.006710e+03,1.000000e+00
4.006720e+03,1.000000e+00
4.006730e+03,1.000000e+00
4.006740e+03,1.000000e+00
4.006750e+03,1.000000e+00
4.006760e+03,1.000000e+00
4.006770e+03,1.000000e+00
4.006780e+03,1.000000e+00
4.006790e+03,1.000000e+00
4.006800e+03,1.000000e+00
4.006810e+03,1.000000e+00
4.006820e+03,1.000000e+00
4.006830e+03,1.000000e+00
4.006840e+03,1.000000e+00
4.006850e+03,1.000000e+00
4.006860e+03,1.000000e+00
4.006870e+03,1.000000e+00
4.006880e+03,1.000000e+00
4.006890e+03,1.000000e+00
4.006900e+03,1.000000e+00
4.006910e+03,1.000000e+00
4.006920e+03,1.000000e+00
4.006930e+03,1.000000e+00
4.006940e+03,1.000000e+00
4.006950e+03,1.000000e+00
4.006960e+03,1.000000e+00
4.006970e+03,1.000000e+00
4.006980e+03,1.000000e+00
4.006990e+03,1.000000e+00
4.007000e+03,1.000000e+00
4.007010e+03,1.000000e+00
4.007020e+03,1.000000e+00
4.007030e+03,1.000000e+00
4.007040e+03,1.000000e+00
4.007050e+03,1.000000e+00
4.007060e+03,1.000000e+00
4.007070e+03,1.000000e+00
4.007080e+03,1.000000e+00
4.007090e+03,1.000000e+00
4.007100e+03,1.000000e+00
4.007110e+03,1.000000e+00
4.007120e+03,1.000000e+00
4.007130e+03,1.000000e+00
4.007140e+03,1.000000e+00
4.007150e+03,1.000000e+00
4.007160e+03,1.000000e+00
4.007170e+03,1.000000e+00
4.007180e+03,1.000000e+00
4.007190e+03,1.000000e+00
4.007200e+03,1.000000e+00
4.007210e+03,1.000000e+00
4.007220e+03,1.000000e+00
4.007230e+03,1.000000e+00
4.007240e+03,1.000000e+00
4.007250e+03,1.000000e+00
4.007260e+03,1.000000e+00
4.007270e+03,1.000000e+00
4.007280e+03,1.000000e+00
4.007290e+03,1.000000e+00
4.007300e+03,1.000000e+00
4.007310e+03,1.000000e+00
4.007320e+03,1.000000e+00
4.007330e+03,1.000000e+00
4.007340e+03,1.000000e+00
4.007350e+03,1.000000e+00
4.007360e+03,1.000000e+00
4.007370e+03,1.000000e+00
4.007380e+03,1.000000e+00
4.007390e+03,1.000000e+00
4.007400e+03,1.000000e+00
4.007410e+03,1.000000e+00
4.007420e+03,1.000000e+00
4.007430e+03,1.000000e+00
4.007440e+03,1.000000e+00
4.007450e+03,1.000000e+00
4.007460e+03,1.000000e+00
4.007470e+03,1.000000e+00
4.007480e+03,1.000000e+00
4.007490e+03,1.000000e+00
4.007500e+03,1.000000e+00
4.007510e+03,1.000000e+00
4.007520e+03,1.000000e+00
4.007530e+03,1.000000e+00
4.007540e+03,1.000000e+00
4.007550e+03,1.000000e+00
4.007560e+03,1.000000e+00
4.007570e+03,1.000000e+00
4.007580e+03,1.000000e+00
4.007590e+03,1.000000e+00
4.007600e+03,1.000000e+00
4.007610e+03,1.000000e+00
4.007620e+03,1.000000e+00
4.007630e+03,1.000000e+00
4.007640e+03,1.000000e+00
4.007650e+03,1.000000e+00
4.007660e+03,1.000000e+00
4.007670e+03,1.000000e+00
4.007680e+03,1.000000e+00
4.007690e+03,1.000000e+00
4.007700e+03,1.000000e+00
4.007710e+03,1.000000e+00
4.007720e+03,1.000000e+00
4.007730e+03,1.000000e+00
4.007740e+03,1.000000e+00
4.007750e+03,1.000000e+00
4.007760e+03,1.000000e+00
4.007770e+03,1.000000e+00
4.007780e+03,1.000000e+00
4.007790e+03,1.000000e+00
4.007800e+03,1.000000e+00
4.007810e+03,1.000000e+00
4.007820e+03,1.000000e+00
4.007830e+03,1.000000e+00
4.007840e+03,1.000000e+00
4.007850e+03,1.000000e+00
4.007860e+03,1.000000e+00
4.007870e+03,1.000000e+00
4.007880e+03,1.000000e+00
4.007890e+03,1.000000e+00
4.007900e+03,1.000000e+00
4.007910e+03,1.000000e+00
4.007920e+03,1.000000e+00
4.007930e+03,1.000000e+00
4.007940e+03,1.000000e+00
4.007950e+03,1.000000e+00
4.007960e+03,1.000000e+00
4.007970e+03,1.000000e+00
4.007980e+03,1.000000e+00
4.007990e+03,1.000000e+00
4.008000e+03,1.000000e+00
4.008010e+03,1.000000e+00
4.008020e+03,1.000000e+00
4.008030e+03,1.000000e+00
4.008040e+03,1.000000e+00
4.008050e+03,1.000000e+00
4.008060e+03,1.000000e+00
4.008070e+03,1.000000e+00
4.008080e+03,1.000000e+00
4.008090e+03,1.000000e+00
4.008100e+03,1.000000e+00
4.008110e+03,1.000000e+00
4.008120e+03,1.000000e+00
4.008130e+03,1.000000e+00
4.008140e+03,1.000000e+00
4.008150e+03,1.000000e+00
4.008160e+03,1.000000e+00
4.008170e+03,1.000000e+00
4.008180e+03,1.000000e+00
4.008190e+03,1.000000e+00
4.008200e+03,1.000000e+00
4.008210e+03,1.000000e+00
4.008220e+03,1.000000e+00
4.008230e+03,1.000000e+00
4.008240e+03,1.000000e+00
4.008250e+03,1.000000e+00
4.008260e+03,1.000000e+00
4.008270e+03,1.000000e+00
4.008280e+03,1.000000e+00
4.008290e+03,1.000000e+00
4.008300e+03,1.000000e+00
4.008310e+03,1.000000e+00
4.008320e+03,1.000000e+00
4.008330e+03,1.000000e+00
4.008340e+03,1.000000e+00
4.008350e+03,1.000000e+00
4.008360e+03,1.000000e+00
4.008370e+03,1.000000e+00
4.008380e+03,1.000000e+00
4.008390e+03,1.000000e+00
4.008400e+03,1.000000e+00
4.008410e+03,1.000000e+00
4.008420e+03,1.000000e+00
4.008430e+03,1.000000e+00
4.008440e+03,1.000000e+00
4.008450e+03,1.000000e+00
4.008460e+03,1.000000e+00
4.008470e+03,1.000000e+00
4.008480e+03,1.000000e+00
4.008490e+03,1.000000e+00
4.008500e+03,1.000000e+00
4.008510e+03,1.000000e+00
4.008520e+03,1.000000e+00
4.008530e+03,1.000000e+00
4.008540e+03,1.000000e+00
4.008550e+03,1.000000e+00
4.008560e+03,1.000000e+00
4.008570e+03,1.000000e+00
4.008580e+03,1.000000e+00
4.008590e+03,1.000000e+00
4.008600e+03,1.000000e+00
4.008610e+03,1.000000e+00
4.008620e+03,1.000000e+00
4.008630e+03,1.000000e+00
4.008640e+03,1.000000e+00
4.008650e+03,1.000000e+00
4.008660e+03,1.000000e+00
4.008670e+03,1.000000e+00
4.008680e+03,1.000000e+00
4.008690e+03,1.000000e+00
